TOPIC,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 45-54 years,6.38,113,"Deaths per 100,000 resident population, crude",2,2017,41,48.3,1.9,44.6,52,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 45-54 years,6.38,113,"Deaths per 100,000 resident population, crude",2,2018,42,56.3,2,52.3,60.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 45-54 years,6.38,113,"Deaths per 100,000 resident population, crude",2,2019,43,53.3,2,49.4,57.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,1999,23,191,7.1,177.1,205,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2000,24,182.6,6.8,169.3,195.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2001,25,161.7,6.1,149.7,173.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2002,26,153,5.7,141.8,164.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2003,27,152.2,5.5,141.3,163,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2004,28,138,5.1,128,147.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2005,29,143.9,5,134.1,153.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2006,30,144.1,4.9,134.6,153.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2007,31,129.4,4.5,120.6,138.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2008,32,131.3,4.4,122.8,139.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2009,33,129.2,4.2,121,137.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2010,34,119.3,4,111.5,127,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2011,35,112.9,3.7,105.6,120.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2012,36,118.4,3.7,111.1,125.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2013,37,133.3,3.9,125.7,140.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2014,38,121.4,3.6,114.3,128.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2015,39,121.2,3.5,114.2,128.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2016,40,123.2,3.5,116.3,130.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2017,41,121.5,3.4,114.7,128.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2018,42,132.5,3.6,125.5,139.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 55-64 years,6.39,114,"Deaths per 100,000 resident population, crude",2,2019,43,128,3.5,121.2,134.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,1999,23,488.9,14.9,459.7,518,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2000,24,482.5,14.4,454.2,510.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2001,25,438.6,13.3,412.5,464.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2002,26,421.3,12.7,396.4,446.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2003,27,398.1,12,374.6,421.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2004,28,345.7,10.8,324.5,367,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2005,29,370.9,10.9,349.5,392.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2006,30,340.7,10.1,320.8,360.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2007,31,314.8,9.5,296.2,333.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2008,32,308,9.1,290.1,325.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2009,33,307.6,8.9,290.2,324.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2010,34,294.4,8.5,277.8,311.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2011,35,270.3,7.9,254.9,285.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2012,36,255.1,7.4,240.7,269.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2013,37,274.9,7.4,260.4,289.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2014,38,250.5,6.8,237.2,263.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2015,39,254.1,6.6,241.2,267,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2016,40,266.5,6.6,253.5,279.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2017,41,272.6,6.5,260,285.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2018,42,268.3,6.3,256,280.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 65-74 years,6.41,115,"Deaths per 100,000 resident population, crude",2,2019,43,266,6.1,254.1,278,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,1999,23,1419.5,36.7,1347.6,1491.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2000,24,1354.7,34.8,1286.4,1422.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2001,25,1290.5,32.7,1226.4,1354.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2002,26,1277.7,31.6,1215.7,1339.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2003,27,1173.9,29.5,1116.1,1231.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2004,28,1075.3,27.5,1021.3,1129.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2005,29,1014.6,26.1,963.6,1065.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2006,30,996.4,25.2,947,1045.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2007,31,935,24,888.1,982,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2008,32,924.3,23.3,878.7,969.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2009,33,874.4,22.1,831.1,917.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2010,34,855.5,21.5,813.4,897.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2011,35,772.1,19.6,733.6,810.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2012,36,748.7,18.7,712.1,785.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2013,37,754.6,18.1,719.1,790.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2014,38,726.6,17.1,693.1,760.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2015,39,718.6,16.4,686.4,750.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2016,40,685.3,15.6,654.7,716,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2017,41,712.9,15.4,682.7,743,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2018,42,717.3,15.1,687.8,746.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 75-84 years,6.42,116,"Deaths per 100,000 resident population, crude",2,2019,43,716.8,14.7,688.1,745.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race, and age group",5,11,Male: Asian or Pacific Islander: 85 years and older,6.43,117,"Deaths per 100,000 resident population, crude",2,1999,23,4747.5,138.3,4476.5,5018.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
